1665265848430053888,0.324226,3.276237,-7.423513
1665265848440078848,0.273182,3.064128,-7.192842
1665265848450245888,0.668959,2.780468,-7.121890
1665265848460154112,0.753683,2.601889,-7.246880
1665265848469955840,0.911604,2.875520,-6.623726
1665265848480173056,1.219813,2.734663,-6.720724
1665265848490073088,1.384471,2.415527,-6.619834
1665265848500269824,1.503174,2.424508,-6.424939
1665265848510159872,1.546584,2.361190,-6.430178
1665265848519994880,1.516496,2.323169,-6.405929
1665265848530077952,1.497935,2.383194,-6.360423
1665265848540056832,1.407074,2.458038,-6.440357
1665265848550344960,1.386267,2.509980,-6.629414
1665265848560184064,1.261427,2.704576,-6.784342
1665265848569950208,1.244662,2.906506,-6.819369
1665265848580142080,1.138083,3.076702,-6.903195
1665265848589961984,0.964594,3.433859,-7.225175
1665265848600315136,1.090632,3.668721,-7.465875
1665265848610158080,0.965792,3.705544,-7.704928
1665265848619961856,0.913401,3.967050,-8.192464
1665265848630145024,0.817001,4.303102,-8.808283
1665265848639940096,0.793350,4.565656,-9.180858
1665265848650265088,0.934058,4.705615,-9.762100
1665265848660132864,1.279539,4.460275,-9.883198
1665265848669990912,1.739832,4.071234,-10.043365
1665265848680217088,1.894311,3.973936,-10.280322
1665265848689907200,1.912124,4.221521,-10.588980
1665265848700040960,2.062860,4.533622,-10.889405
1665265848710149888,2.297123,5.156178,-11.366014
1665265848719984128,2.604434,6.017936,-11.916569
1665265848730077952,2.829416,6.966064,-12.346026
1665265848739951104,2.996618,8.141270,-12.733570
1665265848750297088,3.040926,8.725954,-13.420492
1665265848760178944,3.257077,8.586145,-14.667249
1665265848769959936,3.517386,6.617140,-16.009508
1665265848780210944,3.497477,4.073928,-16.876805
1665265848789976064,3.236570,1.836681,-16.309035
1665265848800192000,3.206931,0.757874,-14.140495
1665265848810124800,2.814148,0.357756,-11.899056
1665265848820075008,2.325863,0.091011,-10.051747
1665265848830285056,1.756148,-0.185315,-9.053024
1665265848839984896,0.998723,-0.411943,-8.891809
1665265848849877760,0.421973,-0.523012,-8.815318
1665265848859885056,-0.266745,-0.728236,-8.930130
1665265848870033920,-1.002016,-1.241518,-8.925938
1665265848879896064,-1.556763,-1.683549,-9.469458
1665265848889814016,-2.251169,-2.161355,-9.746682
1665265848899821056,-2.592010,-2.479743,-10.181527
1665265848909976064,-2.538421,-2.521507,-10.964848
1665265848919917056,-1.882336,-1.866169,-11.573633
1665265848929996032,-0.975821,-0.565674,-11.978540
1665265848940049152,-0.640668,0.410596,-11.399545
1665265848950255872,-0.469723,1.464854,-10.428364
1665265848960144128,-0.071102,2.163900,-9.755513
1665265848970104064,0.132774,2.576891,-9.108259
1665265848980162048,0.288300,2.864443,-8.509804
1665265848989943040,0.511187,3.081342,-7.936346
1665265849000306176,0.841101,3.210075,-7.361093
1665265849010161920,1.080902,3.307223,-7.017707
1665265849019952896,1.355581,3.355273,-6.718179
1665265849030167040,1.579515,3.346740,-6.652616
1665265849039962880,1.946552,3.230133,-6.613996
1665265849050204928,2.073039,2.880759,-6.235433
1665265849060164096,1.198558,2.439627,-5.900879
1665265849069970176,0.876877,2.083817,-5.817502
1665265849080167168,0.800386,1.876947,-5.932164
1665265849089974784,0.590073,1.603466,-6.077811
1665265849100274944,0.415087,1.448687,-6.154452
1665265849110147072,0.307760,1.408571,-6.322852
1665265849120037120,0.242346,1.521286,-6.516848
1665265849130095104,0.245490,1.729803,-6.706953
1665265849139947776,0.337847,1.990261,-6.879245
1665265849150556160,0.410446,2.327360,-7.073840
1665265849160122880,0.394430,2.637815,-7.151678
1665265849169987072,0.377964,2.927013,-7.191196
1665265849180088064,0.389041,3.043172,-7.232510
1665265849189982976,0.413889,3.262915,-7.435188
1665265849200033024,0.474214,3.505560,-7.593409
1665265849210149888,0.604593,3.682492,-7.961195
1665265849219952128,0.923729,4.146677,-8.194709
1665265849230334976,1.113684,4.672384,-8.610544
1665265849239983104,1.255739,4.989125,-8.986562
1665265849250224128,1.524729,5.284311,-9.462872
1665265849260197120,1.687441,5.627248,-9.813443
1665265849269930752,1.745370,5.679340,-10.022259
1665265849280172800,1.629511,5.493875,-9.998009
1665265849289996032,1.498085,4.855154,-9.482481
1665265849300126976,1.635349,4.838389,-9.706415
1665265849310155776,1.551973,5.078190,-10.215507
1665265849320022016,1.472937,5.461543,-10.748848
1665265849330164992,1.349444,5.895490,-10.980566
1665265849339931136,1.184487,6.363866,-11.314222
1665265849350289920,1.056503,6.988368,-11.445200
1665265849360052992,1.100661,7.425908,-12.032279
1665265849369977856,1.371598,6.536158,-13.058395
1665265849380166144,1.898502,5.169799,-14.503041
1665265849389984256,2.314936,4.162394,-16.326848
1665265849400022016,2.428999,3.213218,-17.901723
1665265849410126080,2.019750,1.649719,-18.165624
1665265849420002048,1.442101,0.349373,-16.590151
1665265849430150912,0.771945,-0.135019,-15.141763
1665265849440061184,0.059127,-0.710872,-13.416151
1665265849450278912,-0.392334,-1.058299,-11.424992
1665265849460160000,-0.323028,-1.331331,-9.569151
1665265849470028032,0.339195,-1.389710,-8.551567
1665265849480025088,1.471889,-1.161435,-8.930279
1665265849489949952,2.450554,-1.062790,-9.550140
1665265849500265216,2.847678,-1.102457,-10.300530
1665265849510300160,3.302133,-1.024769,-10.465487
1665265849519971840,3.867957,-0.946182,-10.534942
1665265849530043136,4.448300,-0.753084,-10.580747
1665265849539959040,4.876260,-0.387394,-10.613080
1665265849550310144,4.993167,0.473615,-10.286010
1665265849560080128,4.233347,1.501977,-9.627829
1665265849569990144,2.296075,1.858086,-9.489666
1665265849580084992,1.585802,2.282454,-8.884175
1665265849589939968,0.922083,2.660717,-8.736133
1665265849600222976,0.374072,2.765948,-8.419991
1665265849610203136,0.034578,3.009791,-8.139923
1665265849620040960,-0.276026,3.303929,-7.914941
1665265849630255104,-0.661624,3.281027,-7.600445
1665265849639988992,-0.889301,3.076103,-7.238348
1665265849650272768,-0.792602,2.682721,-7.020850
1665265849660110848,-0.350571,2.421964,-6.842870
1665265849669969152,-0.175136,2.137256,-6.535709
1665265849680024064,0.106578,1.770967,-6.827303
1665265849689985024,0.611628,1.755849,-6.624474
1665265849700025088,0.888403,1.508114,-6.714587
1665265849710164992,1.048420,1.309178,-6.649323
1665265849720006912,1.169069,1.290466,-6.618936
1665265849730067968,1.248703,1.355282,-6.549630
1665265849739982080,1.328338,1.446592,-6.605614
1665265849750182144,1.260080,1.625769,-6.687643
1665265849760078848,1.034798,1.832190,-6.854247
1665265849770032896,0.803828,2.046245,-7.005432
1665265849780087040,0.673899,2.335443,-7.198231
1665265849789981952,0.643811,2.634671,-7.359296
1665265849800261120,0.693208,2.878514,-7.543862
1665265849810162944,0.815504,3.171156,-7.728429
1665265849820004096,0.814606,3.412304,-7.827672
1665265849830278912,1.033301,3.645968,-8.125852
1665265849839985920,1.028511,3.873944,-8.162376
1665265849850130944,1.065784,4.066444,-8.190967
1665265849860189952,1.138083,4.133504,-8.355175
1665265849870028032,1.228196,4.159850,-8.624465
1665265849880174080,1.377735,4.143533,-9.087453
1665265849889984256,1.497037,3.914659,-9.443712
1665265849900027904,1.819017,3.794609,-9.881252
1665265849910066176,2.088307,3.714526,-10.224488
1665265849919834112,2.235451,3.901487,-10.443632
1665265849930174720,2.491419,4.260141,-10.897489
1665265849940008192,2.774031,4.717739,-11.389216
1665265849950361088,3.058590,5.290448,-11.825259
1665265849960150016,3.359165,6.087092,-12.262201
1665265849969986816,3.780987,7.009923,-12.557986
1665265849980163072,4.289480,7.337292,-13.280383
1665265849989989120,4.857549,6.846612,-14.651831
1665265850000022784,5.557194,5.706134,-15.998581
1665265850010093056,5.448520,3.788172,-16.350798
1665265850019987200,4.161796,1.951791,-15.176191
1665265850030308096,4.047134,1.456172,-13.920303
1665265850039962112,3.557203,0.917592,-12.494518
1665265850050266880,3.027754,0.343087,-11.203303
1665265850060093952,2.330953,-0.171693,-10.307116
1665265850069963008,1.586850,-0.357606,-9.788744
1665265850080064000,0.620609,-0.255070,-9.129515
1665265850090037760,-0.153132,-0.167202,-8.645571
1665265850100253952,-0.619113,-0.535137,-8.176896
1665265850110003968,-1.025218,-1.173709,-8.248597
1665265850120035072,-1.547183,-1.803150,-8.847951
1665265850130300928,-2.336342,-2.503993,-9.650731
1665265850140025088,-3.168461,-3.025359,-10.555300
1665265850150268160,-3.846701,-3.158432,-11.278895
1665265850160506880,-3.920198,-2.564467,-11.940370
1665265850170010112,-1.964215,-0.509840,-11.461516
1665265850180172800,-1.040486,0.699346,-11.439511
1665265850190139136,-0.566123,1.425336,-10.602602
1665265850200268032,0.060923,2.055975,-9.859248
1665265850210170112,0.662672,2.544409,-9.335337
1665265850219954944,1.139131,3.012635,-8.886720
1665265850230264064,1.287622,3.250790,-8.370893
1665265850240039936,1.532064,3.608097,-8.043823
1665265850250281984,1.829945,3.877237,-7.906708
1665265850260249088,2.078129,3.905828,-7.647896
1665265850269975040,2.391427,3.713478,-7.515871
1665265850280172800,2.809807,3.283721,-7.276818
1665265850289999104,2.955604,3.091821,-6.746770
1665265850300249088,2.882107,2.857558,-6.445596
1665265850310172928,1.579665,1.956132,-6.696924
1665265850320019968,1.262924,1.840123,-6.680009
1665265850330127872,1.106649,1.856589,-6.733298
1665265850339945984,0.852028,1.620680,-6.922654
1665265850350276096,0.572110,1.796265,-7.012917
1665265850360166912,0.455952,2.053430,-7.224427
1665265850369995008,0.426613,2.186353,-7.438182
1665265850380211712,0.437989,2.392924,-7.720944
1665265850390036992,0.552052,2.613266,-8.016729
1665265850400093184,0.485141,2.810106,-8.127948
1665265850410179072,0.391137,3.031945,-8.057744
1665265850420143104,0.241448,3.163372,-8.005952
1665265850430164992,0.218396,3.348836,-8.101752
1665265850439952896,0.222288,3.564987,-8.033644
1665265850450338816,0.416584,3.834726,-7.733967
1665265850460173056,0.640817,3.762875,-7.956255
1665265850470042112,0.648601,4.129912,-7.588170
1665265850480175104,0.737067,4.214785,-7.726932
1665265850489913088,0.906964,4.121230,-8.004754
1665265850500199936,1.080603,4.134253,-8.198451
1665265850510006016,1.239123,4.086502,-8.599767
1665265850520256000,1.327140,3.933969,-8.926238
1665265850530194944,1.375190,3.713178,-9.152567
1665265850540011776,1.368155,3.328329,-9.466464
1665265850550325760,1.402583,3.007396,-9.520801
1665265850560224000,1.410966,3.115022,-9.863439
1665265850570120960,1.372346,3.521876,-10.404115
1665265850580235008,1.357976,4.225114,-10.615475
1665265850590047744,1.309926,4.897216,-11.308983
1665265850600185856,1.188678,5.411397,-11.991414
1665265850610195200,1.204845,5.317093,-13.159135
1665265850620237824,1.416355,4.754862,-14.841786
1665265850630299136,1.949696,4.538861,-16.427439
1665265850639948800,2.127526,4.535568,-18.528470
1665265850650362112,1.845662,4.164789,-19.616108
1665265850660146944,0.941841,2.897974,-17.905465
1665265850669993984,0.283510,2.418072,-15.994389
1665265850680221952,0.183518,2.040407,-13.673466
1665265850689967104,0.384401,1.373843,-11.593840
1665265850700099840,0.810415,0.926873,-9.944870
1665265850710173184,1.121019,0.589923,-8.554411
1665265850720046080,1.413810,0.313149,-7.663763
1665265850730173952,1.722019,-0.078437,-7.389683
1665265850740002048,1.970053,-0.470472,-7.518415
1665265850750339072,2.208208,-0.834365,-7.820637
1665265850760168192,2.467918,-1.114732,-8.099208
1665265850769972992,2.748435,-1.347348,-8.769214
1665265850780164864,3.289110,-1.358725,-9.014105
1665265850789995008,3.793561,-1.419199,-9.329350
1665265850800034048,4.024381,-1.192420,-10.045610
1665265850810153984,3.408262,-0.384700,-10.658585
1665265850819961088,2.605332,0.609682,-10.173444
1665265850830327040,1.846111,1.436263,-9.721384
1665265850840146944,1.285976,2.132915,-9.450148
1665265850850276864,0.779729,2.618205,-9.297166
1665265850860227072,0.287702,2.965334,-9.189391
1665265850870180096,-0.205074,3.271447,-8.912466
1665265850880024064,-0.535886,3.526816,-8.484207
1665265850890180096,-0.909808,3.659889,-8.276738
1665265850900079872,-1.280886,3.487148,-8.021369
1665265850910070016,-1.007704,2.844834,-7.929161
1665265850919930880,-0.390089,2.759512,-7.417076
1665265850930163968,0.012574,2.482737,-7.709418
1665265850939981824,0.596659,1.966461,-7.741751
1665265850950291200,0.761616,1.825903,-7.699090
1665265850960029952,1.099913,1.706601,-7.716304
1665265850969976064,1.230142,1.797612,-7.578590
1665265850980175104,1.319207,2.119143,-7.460935
1665265850990008832,1.318758,2.372117,-7.459737
1665265851000123136,1.235680,2.663112,-7.573800
1665265851010169088,1.176553,2.996618,-7.772437
1665265851019963136,1.101260,3.290607,-7.790999
1665265851030279168,0.999771,3.687432,-7.842192
1665265851040012800,1.016536,3.855233,-8.006401
1665265851050280960,1.075963,3.965853,-8.092023
1665265851060294144,1.115780,4.047583,-7.947573
1665265851069959168,1.073268,4.184398,-7.962691
1665265851080176896,1.256188,4.189638,-7.779473
1665265851089977856,1.173859,4.055217,-7.645351
1665265851100135936,1.034648,3.945495,-7.813003
1665265851110064896,1.024619,3.729045,-7.927664
1665265851120242176,0.981210,3.537743,-8.092322
1665265851130189056,1.086740,3.375630,-8.246352
1665265851140061952,1.128503,3.123105,-8.139474
1665265851150376960,1.272055,2.956951,-7.976463
1665265851160168192,1.340313,2.826273,-7.785460
1665265851169959168,1.487607,2.846630,-7.874225
1665265851180109056,1.684747,2.979404,-8.037236
1665265851190063104,1.903142,3.215463,-8.335716
1665265851200026880,2.043401,3.547024,-8.973240
1665265851210212096,2.287094,4.125571,-9.564810
1665265851219955968,2.458488,4.803511,-9.765093
1665265851230203136,2.588717,5.574258,-10.258318
1665265851239913984,2.779869,6.346802,-11.345657
1665265851250228992,3.070864,6.736292,-13.276192
1665265851260158976,2.865192,5.944289,-15.433356
1665265851270007040,2.523902,4.281996,-16.523090
1665265851279993088,3.221601,3.888913,-16.434025
1665265851289990912,3.829936,3.598966,-15.793956
1665265851300169984,4.115841,3.217260,-14.933546
1665265851310329088,4.306395,2.942880,-13.758938
1665265851319963904,4.043242,2.722239,-12.515025
1665265851330179072,3.768414,2.702330,-11.244168
1665265851340188928,3.644920,2.582430,-9.770183
1665265851350383872,2.994074,2.352059,-8.701705
1665265851360152064,1.501228,2.037563,-8.262069
1665265851370009856,0.473615,1.539698,-7.629185
1665265851380139776,-0.261806,0.941093,-7.501950
1665265851390018048,-0.643362,0.423469,-7.629035
1665265851400071168,-0.681982,-0.052541,-7.952513
1665265851410055168,-0.834365,-0.681383,-8.531958
1665265851419970048,-1.112038,-1.337469,-9.103020
1665265851430233088,-1.520239,-1.788481,-9.498498
1665265851440137984,-1.957779,-2.041904,-9.864636
1665265851450266880,-2.428999,-2.025588,-10.300231
1665265851460168960,-2.127526,-1.096620,-10.798844
1665265851470028032,-0.232317,0.753533,-10.323732
1665265851480248832,0.191452,1.442550,-9.953402
1665265851490017792,0.738714,2.127526,-9.525442
1665265851500057088,1.252745,2.587370,-9.245674
1665265851510396928,1.605711,3.049758,-8.869506
1665265851520009984,1.565744,3.359614,-8.364905
1665265851530274816,1.721420,3.653004,-8.086334
1665265851540043776,1.947151,3.880830,-8.033494
1665265851550204928,2.212848,3.981421,-8.038733
1665265851560096000,2.539769,4.002826,-8.047266
1665265851569981184,2.855312,3.947142,-8.112231
1665265851580326912,3.155588,3.715573,-7.937095
1665265851590120960,2.040108,3.099455,-7.823631
1665265851600000768,1.152603,2.393972,-7.896230
1665265851610097920,1.009650,2.433340,-7.967482
1665265851620122880,0.777334,2.273023,-7.910300
1665265851630310912,0.478854,2.194437,-7.748786
1665265851640006912,0.476908,2.148632,-7.789352
1665265851650225152,0.577649,2.191892,-7.915989
1665265851660141824,0.540227,2.413880,-7.850575
1665265851669972992,0.432750,2.462829,-7.882608
1665265851680196096,0.234113,2.490671,-7.857161
1665265851689982976,0.110770,2.680177,-7.897577
1665265851700065024,0.034279,2.750830,-7.847132
1665265851710093056,-0.068108,3.014282,-7.777527
1665265851719963136,-0.053439,3.131488,-7.765551
1665265851730290944,-0.154778,3.215014,-7.625592
1665265851739987968,-0.235909,3.275040,-7.546257
1665265851750340096,-0.308658,3.285667,-7.547006
1665265851760063232,-0.234413,3.289260,-7.488927
1665265851769978112,-0.107477,3.311863,-7.607330
1665265851780199168,0.066462,3.421136,-7.760462
1665265851790029056,0.240550,3.476820,-7.958051
1665265851800056064,0.385299,3.666925,-8.258476
1665265851810099200,0.596210,3.861520,-8.500224
1665265851820034048,0.753234,3.824697,-9.084159
1665265851830209024,0.732277,3.991300,-9.329200
1665265851839991040,0.742606,3.965554,-9.855505
1665265851850254080,0.778830,3.866759,-10.201286
1665265851860111104,0.678240,3.678451,-10.453362
1665265851869959936,0.591869,3.723806,-10.824590
1665265851880179968,0.503703,3.996240,-11.103610
1665265851889994240,0.129630,4.594246,-11.649225
1665265851900270080,-0.152533,5.310656,-12.106524
1665265851910119168,-0.239352,6.024821,-12.177926
1665265851920030976,-0.141007,6.621481,-12.353660
1665265851930324992,0.141456,6.703360,-12.834610
1665265851940044032,0.743055,6.000721,-13.783487
1665265851950279936,1.526226,5.136868,-15.167060
1665265851960167936,2.128274,4.032315,-16.089292
1665265851970023168,1.742826,2.886448,-15.787370
1665265851980123904,1.025517,2.021247,-14.451997
1665265851989996032,0.784968,1.220113,-13.588892
1665265852000255232,0.628693,0.439935,-12.594959
1665265852010084096,0.686323,-0.209564,-11.718082
1665265852019990016,1.165776,-0.457149,-10.744507
1665265852030320128,1.751059,-0.382604,-9.789343
1665265852040104960,2.214196,-0.326022,-8.954230
1665265852050251008,2.565365,-0.519120,-8.543633
1665265852060039936,2.959047,-0.747845,-8.556956
1665265852069971968,3.108586,-0.948727,-8.735983
1665265852080021760,2.999163,-1.007255,-8.746013
1665265852090062080,3.070265,-0.885409,-8.818462
1665265852100065024,3.271896,-0.708926,-9.266480
1665265852110172928,3.394790,-0.302671,-9.883048
1665265852119945984,3.215314,0.397274,-10.529554
1665265852130237952,2.697391,0.909808,-10.517279
1665265852140163840,1.953737,1.279090,-10.227033
1665265852150371072,1.196163,1.607357,-10.014924
1665265852160242944,0.572410,1.868265,-9.766590
1665265852170041088,0.029788,2.067351,-9.629475
1665265852180335104,-0.474962,2.321672,-9.461375
1665265852190156032,-0.870440,2.495760,-9.199420
1665265852200065024,-1.144819,2.566114,-8.832832
1665265852210173184,-1.082699,2.300716,-8.836874
1665265852220180992,-0.886756,2.127226,-8.561297
1665265852230094848,-0.645907,2.285447,-8.201595
1665265852239980032,-0.257465,1.933529,-7.904762
1665265852250180096,-0.111219,1.590293,-7.690557
1665265852260193792,0.244442,1.499133,-7.442074
1665265852269997056,0.391885,1.176703,-7.231013
1665265852280181760,0.579744,1.291215,-6.900051
1665265852290047232,0.846041,1.239722,-6.647227
1665265852300066048,0.993484,1.075813,-6.606362
1665265852310044160,1.164878,1.125210,-6.608308
1665265852320105984,1.247955,1.280437,-6.665190
1665265852330359808,1.321901,1.524580,-6.770121
1665265852339979264,1.334774,1.854194,-6.910230
1665265852350265856,1.317710,2.172881,-7.132967
1665265852360187904,1.303789,2.401756,-7.315587
1665265852370103808,1.269061,2.676135,-7.420369
1665265852380198912,1.315165,2.969675,-7.478748
1665265852390141952,1.359623,3.202740,-7.540420
1665265852400149760,1.341660,3.392845,-7.548054
1665265852410188032,1.081950,3.396437,-7.643405
1665265852420051200,0.840802,3.534749,-7.940388
1665265852430174720,0.885708,3.431015,-8.270601
1665265852440177920,0.707579,3.321593,-8.376132
1665265852450272000,0.705184,3.297044,-8.908125
1665265852460205056,0.850082,3.338957,-9.323961
1665265852470028800,1.038241,3.394491,-9.581575
1665265852480219904,1.304986,3.431764,-10.015373
1665265852489938944,1.459764,3.361111,-10.401720
1665265852500050944,1.506467,3.346441,-10.675051
1665265852510181888,1.719025,3.598966,-10.881322
1665265852519952128,1.963168,4.043841,-11.063643
1665265852530119936,2.204615,4.524791,-11.577375
1665265852540185856,2.519411,5.070705,-12.148437
1665265852550201856,2.880310,5.717959,-12.647649
1665265852560118016,3.535199,5.937104,-13.271402
1665265852570088960,4.236939,5.618416,-14.244977
1665265852580201984,4.989724,4.927154,-15.200740
1665265852590173952,5.143754,3.903433,-14.972764
1665265852600070912,4.426295,3.037034,-14.750327
1665265852610167040,4.411027,2.396217,-14.183006
1665265852619971072,4.067192,1.564397,-13.283826
1665265852630337024,3.453918,1.023422,-12.451407
1665265852640141056,2.511477,0.640069,-11.657758
1665265852650376960,1.522035,0.204624,-11.049572
1665265852660112896,0.692909,0.078437,-10.419233
1665265852669993984,-0.045954,0.013023,-9.733958
1665265852680210176,-0.571362,-0.160466,-9.115444
1665265852690132224,-0.656235,-0.335303,-8.730595
1665265852700059904,-0.912502,-0.721051,-8.744366
1665265852710065920,-1.258583,-1.277743,-8.915311
1665265852719994112,-1.576222,-1.849554,-9.104218
1665265852730217984,-1.843267,-2.197879,-9.440568
1665265852740192000,-2.080823,-2.295027,-9.894275
1665265852750183936,-2.550247,-2.313739,-10.575508
1665265852760199936,-2.389331,-1.801204,-11.390114
1665265852769978880,-0.942440,-0.539927,-11.597732
1665265852780194048,-0.539179,0.087269,-11.251652
1665265852790190080,-0.024699,0.966390,-10.935360
1665265852800071936,0.428858,1.675466,-10.400372
